site_location_name,site_unique,visit_start_date,transect,point_number,substrate,standardised_name,dead,family,growth_form,height,genus,specific_epithet,rank,hits_unique,photo_start,photo-end
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,47,Rock,NA,,,,,NA,NA,NA,W4-E4 47,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,48,Rock,NA,,,,,NA,NA,NA,W4-E4 48,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,49,Rock,NA,,,,,NA,NA,NA,W4-E4 49,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,50,Rock,Sporobolus actinocladus,TRUE,Poaceae,Grass,0.14,Sporobolus,actinocladus,Species,W4-E4 50,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,50,Rock,Mini eragrostis déjà vu,TRUE,Poaceae,Grass,0.06,Mini,eragrostis déjà vu,Species,W4-E4 50,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,51,Rock,Sclerolaena brachyptera,FALSE,Chenopodiaceae,Chenopod,0.04,Sclerolaena,brachyptera,Species,W4-E4 51,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,52,Rock,NA,,,,,NA,NA,NA,W4-E4 52,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,53,Rock,Sclerolaena brachyptera,FALSE,Chenopodiaceae,Chenopod,0.06,Sclerolaena,brachyptera,Species,W4-E4 53,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,54,Rock,NA,,,,,NA,NA,NA,W4-E4 54,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,55,Rock,NA,,,,,NA,NA,NA,W4-E4 55,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,56,Rock,NA,,,,,NA,NA,NA,W4-E4 56,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,57,Rock,NA,,,,,NA,NA,NA,W4-E4 57,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,58,Rock,Sclerolaena brachyptera,FALSE,Chenopodiaceae,Chenopod,0.04,Sclerolaena,brachyptera,Species,W4-E4 58,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,59,Rock,NA,,,,,NA,NA,NA,W4-E4 59,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,60,Litter,Sclerolaena divaricata,FALSE,Chenopodiaceae,Chenopod,0.24,Sclerolaena,divaricata,Species,W4-E4 60,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,61,Litter,NA,,,,,NA,NA,NA,W4-E4 61,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,62,Litter,Sclerolaena divaricata,TRUE,Chenopodiaceae,Chenopod,0.25,Sclerolaena,divaricata,Species,W4-E4 62,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,63,Rock,NA,,,,,NA,NA,NA,W4-E4 63,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,64,Rock,Sclerolaena ventricosa,FALSE,Chenopodiaceae,Chenopod,0.06,Sclerolaena,ventricosa,Species,W4-E4 64,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,65,Rock,NA,,,,,NA,NA,NA,W4-E4 65,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,66,Rock,NA,,,,,NA,NA,NA,W4-E4 66,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,67,Rock,Sclerolaena brachyptera,FALSE,Chenopodiaceae,Chenopod,0.04,Sclerolaena,brachyptera,Species,W4-E4 67,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,68,Rock,NA,,,,,NA,NA,NA,W4-E4 68,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,69,Rock,Sclerolaena brachyptera,FALSE,Chenopodiaceae,Chenopod,0.02,Sclerolaena,brachyptera,Species,W4-E4 69,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,69,Rock,Sclerolaena ventricosa,FALSE,Chenopodiaceae,Chenopod,0.04,Sclerolaena,ventricosa,Species,W4-E4 69,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,70,Litter,NA,,,,,NA,NA,NA,W4-E4 70,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,71,Litter,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.16,Sclerolaena,ventricosa,Species,W4-E4 71,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,72,Bare,Sclerolaena longicuspis,FALSE,Chenopodiaceae,Chenopod,0.24,Sclerolaena,longicuspis,Species,W4-E4 72,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,73,Bare,NA,,,,,NA,NA,NA,W4-E4 73,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,74,Bare,NA,,,,,NA,NA,NA,W4-E4 74,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,75,Litter,Sclerolaena brachyptera,FALSE,Chenopodiaceae,Chenopod,0.06,Sclerolaena,brachyptera,Species,W4-E4 75,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,76,Rock,Sida tussock,FALSE,Malvaceae,Forb,0.14,Sida,tussock,Species,W4-E4 76,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,77,Litter,NA,,,,,NA,NA,NA,W4-E4 77,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,78,Rock,NA,,,,,NA,NA,NA,W4-E4 78,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,79,Rock,NA,,,,,NA,NA,NA,W4-E4 79,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,80,Rock,Sclerolaena brachyptera,FALSE,Chenopodiaceae,Chenopod,0.02,Sclerolaena,brachyptera,Species,W4-E4 80,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,81,Rock,NA,,,,,NA,NA,NA,W4-E4 81,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,82,Rock,NA,,,,,NA,NA,NA,W4-E4 82,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,83,Rock,NA,,,,,NA,NA,NA,W4-E4 83,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,84,Rock,NA,,,,,NA,NA,NA,W4-E4 84,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,85,Bare,NA,,,,,NA,NA,NA,W4-E4 85,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,86,Rock,NA,,,,,NA,NA,NA,W4-E4 86,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,87,Litter,Sclerolaena ventricosa,FALSE,Chenopodiaceae,Chenopod,0.05,Sclerolaena,ventricosa,Species,W4-E4 87,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,88,Rock,NA,,,,,NA,NA,NA,W4-E4 88,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,89,Rock,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.14,Sclerolaena,ventricosa,Species,W4-E4 89,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,90,Rock,NA,,,,,NA,NA,NA,W4-E4 90,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,91,Litter,Sclerolaena brachyptera,FALSE,Chenopodiaceae,Chenopod,0.07,Sclerolaena,brachyptera,Species,W4-E4 91,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,92,Rock,NA,,,,,NA,NA,NA,W4-E4 92,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,93,Litter,Mini eragrostis déjà vu,TRUE,Poaceae,Grass,0.11,Mini,eragrostis déjà vu,Species,W4-E4 93,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,94,Rock,NA,,,,,NA,NA,NA,W4-E4 94,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,95,Rock,NA,,,,,NA,NA,NA,W4-E4 95,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,96,Rock,NA,,,,,NA,NA,NA,W4-E4 96,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,97,Rock,NA,,,,,NA,NA,NA,W4-E4 97,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,98,Rock,NA,,,,,NA,NA,NA,W4-E4 98,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,99,Rock,NA,,,,,NA,NA,NA,W4-E4 99,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W4-E4,100,Rock,NA,,,,,NA,NA,NA,W4-E4 100,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,0,Litter,Astrebla lappacea,TRUE,Poaceae,Grass,0.17,Astrebla,lappacea,Species,W5-E5 0,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,1,Rock,NA,,,,,NA,NA,NA,W5-E5 1,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,2,Bare,NA,,,,,NA,NA,NA,W5-E5 2,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,3,Litter,NA,,,,,NA,NA,NA,W5-E5 3,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,4,Litter,NA,,,,,NA,NA,NA,W5-E5 4,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,5,Rock,NA,,,,,NA,NA,NA,W5-E5 5,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,6,Rock,NA,,,,,NA,NA,NA,W5-E5 6,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,7,Litter,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.14,Sclerolaena,ventricosa,Species,W5-E5 7,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,8,Rock,NA,,,,,NA,NA,NA,W5-E5 8,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,9,Rock,Sclerolaena brachyptera,FALSE,Chenopodiaceae,Chenopod,0.04,Sclerolaena,brachyptera,Species,W5-E5 9,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,10,Litter,Sclerolaena divaricata,FALSE,Chenopodiaceae,Chenopod,0.14,Sclerolaena,divaricata,Species,W5-E5 10,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,10,Litter,Euphorbia X,FALSE,,,0.15,Euphorbia,X,Species,W5-E5 10,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,11,Litter,Astrebla lappacea,TRUE,Poaceae,Grass,0.15,Astrebla,lappacea,Species,W5-E5 11,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,11,Litter,Abutilon malvifolium,FALSE,Malvaceae,Forb,0.06,Abutilon,malvifolium,Species,W5-E5 11,3384,3391
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,12,Litter,Sclerolaena divaricata,FALSE,Chenopodiaceae,Chenopod,0.2,Sclerolaena,divaricata,Species,W5-E5 12,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,13,Rock,Sclerolaena brachyptera,FALSE,Chenopodiaceae,Chenopod,0.03,Sclerolaena,brachyptera,Species,W5-E5 13,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,14,Rock,NA,,,,,NA,NA,NA,W5-E5 14,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,15,Litter,Abutilon malvifolium,FALSE,Malvaceae,Forb,0.08,Abutilon,malvifolium,Species,W5-E5 15,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,16,Litter,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.25,Sclerolaena,ventricosa,Species,W5-E5 16,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,17,Litter,Sclerolaena brachyptera,FALSE,Chenopodiaceae,Chenopod,0.04,Sclerolaena,brachyptera,Species,W5-E5 17,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,18,Rock,NA,,,,,NA,NA,NA,W5-E5 18,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,19,Litter,Sclerolaena brachyptera,FALSE,Chenopodiaceae,Chenopod,0.05,Sclerolaena,brachyptera,Species,W5-E5 19,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,20,Rock,Abutilon malvifolium,FALSE,Malvaceae,Forb,0.08,Abutilon,malvifolium,Species,W5-E5 20,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,21,Rock,Sclerolaena ventricosa,FALSE,Chenopodiaceae,Chenopod,0.03,Sclerolaena,ventricosa,Species,W5-E5 21,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,22,Rock,NA,,,,,NA,NA,NA,W5-E5 22,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,23,Litter,Sida tussock,FALSE,Malvaceae,Forb,0.14,Sida,tussock,Species,W5-E5 23,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,23,Litter,Abutilon malvifolium,FALSE,Malvaceae,Forb,0.07,Abutilon,malvifolium,Species,W5-E5 23,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,24,Litter,Sclerolaena divaricata,TRUE,Chenopodiaceae,Chenopod,0.26,Sclerolaena,divaricata,Species,W5-E5 24,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,25,Bare,Sclerolaena brachyptera,FALSE,Chenopodiaceae,Chenopod,0.04,Sclerolaena,brachyptera,Species,W5-E5 25,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,26,Bare,NA,,,,,NA,NA,NA,W5-E5 26,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,27,Bare,NA,,,,,NA,NA,NA,W5-E5 27,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,28,Rock,Sclerolaena brachyptera,FALSE,Chenopodiaceae,Chenopod,0.04,Sclerolaena,brachyptera,Species,W5-E5 28,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,29,Rock,NA,,,,,NA,NA,NA,W5-E5 29,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,30,Rock,NA,,,,,NA,NA,NA,W5-E5 30,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,31,Rock,NA,,,,,NA,NA,NA,W5-E5 31,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,32,Rock,NA,,,,,NA,NA,NA,W5-E5 32,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,33,Rock,NA,,,,,NA,NA,NA,W5-E5 33,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,34,Litter,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.32,Sclerolaena,ventricosa,Species,W5-E5 34,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,35,Rock,NA,,,,,NA,NA,NA,W5-E5 35,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,36,Rock,NA,,,,,NA,NA,NA,W5-E5 36,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,37,Rock,NA,,,,,NA,NA,NA,W5-E5 37,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,38,Rock,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.06,Sclerolaena,ventricosa,Species,W5-E5 38,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,39,Rock,NA,,,,,NA,NA,NA,W5-E5 39,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,40,Rock,Sclerolaena brachyptera,FALSE,Chenopodiaceae,Chenopod,0.02,Sclerolaena,brachyptera,Species,W5-E5 40,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,41,Rock,NA,,,,,NA,NA,NA,W5-E5 41,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,42,Rock,NA,,,,,NA,NA,NA,W5-E5 42,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,43,Rock,NA,,,,,NA,NA,NA,W5-E5 43,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,44,Rock,NA,,,,,NA,NA,NA,W5-E5 44,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,45,Rock,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.17,Sclerolaena,ventricosa,Species,W5-E5 45,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,46,Rock,Sclerolaena divaricata,FALSE,Chenopodiaceae,Chenopod,0.13,Sclerolaena,divaricata,Species,W5-E5 46,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,47,Rock,NA,,,,,NA,NA,NA,W5-E5 47,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,48,Rock,Sclerolaena divaricata,TRUE,Chenopodiaceae,Chenopod,0.16,Sclerolaena,divaricata,Species,W5-E5 48,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,49,Rock,NA,,,,,NA,NA,NA,W5-E5 49,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,50,Rock,NA,,,,,NA,NA,NA,W5-E5 50,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,51,Rock,NA,,,,,NA,NA,NA,W5-E5 51,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,52,Rock,NA,,,,,NA,NA,NA,W5-E5 52,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,53,Litter,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.14,Sclerolaena,ventricosa,Species,W5-E5 53,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,54,Rock,NA,,,,,NA,NA,NA,W5-E5 54,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,55,Rock,NA,,,,,NA,NA,NA,W5-E5 55,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,56,Rock,NA,,,,,NA,NA,NA,W5-E5 56,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,57,Litter,NA,,,,,NA,NA,NA,W5-E5 57,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,58,Rock,NA,,,,,NA,NA,NA,W5-E5 58,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,59,Litter,NA,,,,,NA,NA,NA,W5-E5 59,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,60,Litter,Sclerolaena longicuspis,TRUE,Chenopodiaceae,Chenopod,0.28,Sclerolaena,longicuspis,Species,W5-E5 60,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,61,Litter,Sclerolaena divaricata,FALSE,Chenopodiaceae,Chenopod,0.14,Sclerolaena,divaricata,Species,W5-E5 61,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,62,Litter,NA,,,,,NA,NA,NA,W5-E5 62,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,63,Rock,NA,,,,,NA,NA,NA,W5-E5 63,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,64,Rock,NA,,,,,NA,NA,NA,W5-E5 64,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,65,Rock,NA,,,,,NA,NA,NA,W5-E5 65,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,66,Rock,NA,,,,,NA,NA,NA,W5-E5 66,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,67,Rock,NA,,,,,NA,NA,NA,W5-E5 67,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,68,Rock,Sclerolaena brachyptera,TRUE,Chenopodiaceae,Chenopod,0.04,Sclerolaena,brachyptera,Species,W5-E5 68,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,69,Litter,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.03,Sclerolaena,ventricosa,Species,W5-E5 69,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,70,Rock,NA,,,,,NA,NA,NA,W5-E5 70,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,71,Rock,NA,,,,,NA,NA,NA,W5-E5 71,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,72,Rock,NA,,,,,NA,NA,NA,W5-E5 72,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,73,Rock,NA,,,,,NA,NA,NA,W5-E5 73,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,74,Rock,NA,,,,,NA,NA,NA,W5-E5 74,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,75,Rock,NA,,,,,NA,NA,NA,W5-E5 75,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,76,Rock,NA,,,,,NA,NA,NA,W5-E5 76,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,77,Rock,NA,,,,,NA,NA,NA,W5-E5 77,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,78,Rock,NA,,,,,NA,NA,NA,W5-E5 78,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,79,Rock,NA,,,,,NA,NA,NA,W5-E5 79,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,80,Rock,NA,,,,,NA,NA,NA,W5-E5 80,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,81,Rock,NA,,,,,NA,NA,NA,W5-E5 81,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,82,Rock,NA,,,,,NA,NA,NA,W5-E5 82,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,83,Rock,NA,,,,,NA,NA,NA,W5-E5 83,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,84,Rock,NA,,,,,NA,NA,NA,W5-E5 84,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,85,Rock,Sclerolaena brachyptera,FALSE,Chenopodiaceae,Chenopod,0.03,Sclerolaena,brachyptera,Species,W5-E5 85,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,86,Rock,NA,,,,,NA,NA,NA,W5-E5 86,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,87,Rock,NA,,,,,NA,NA,NA,W5-E5 87,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,88,Rock,NA,,,,,NA,NA,NA,W5-E5 88,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,89,Litter,Sclerolaena brachyptera,FALSE,Chenopodiaceae,Chenopod,0.05,Sclerolaena,brachyptera,Species,W5-E5 89,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,90,Litter,NA,,,,,NA,NA,NA,W5-E5 90,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,91,Rock,Sclerolaena brachyptera,FALSE,Chenopodiaceae,Chenopod,0.03,Sclerolaena,brachyptera,Species,W5-E5 91,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,92,Rock,NA,,,,,NA,NA,NA,W5-E5 92,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,93,Rock,NA,,,,,NA,NA,NA,W5-E5 93,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,94,Rock,Sida fibulifera,FALSE,Malvaceae,Forb,0.07,Sida,fibulifera,Species,W5-E5 94,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,95,Rock,Abutilon malvifolium,FALSE,Malvaceae,Forb,0.03,Abutilon,malvifolium,Species,W5-E5 95,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,96,Rock,Hibiscus brachysiphonius,FALSE,Malvaceae,Forb,0.05,Hibiscus,brachysiphonius,Species,W5-E5 96,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,97,Rock,NA,,,,,NA,NA,NA,W5-E5 97,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,98,Rock,NA,,,,,NA,NA,NA,W5-E5 98,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,99,Rock,Sclerolaena brachyptera,FALSE,Chenopodiaceae,Chenopod,0.03,Sclerolaena,brachyptera,Species,W5-E5 99,,
NSABHC0011,NSABHC0011-24022,2024-03-22T10:17:52,W5-E5,100,Rock,NA,,,,,NA,NA,NA,W5-E5 100,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,0,Rock,NA,,,,,NA,NA,NA,S1-N1 0,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,1,Rock,NA,,,,,NA,NA,NA,S1-N1 1,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,2,Bare,NA,,,,,NA,NA,NA,S1-N1 2,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,3,Bare,NA,,,,,NA,NA,NA,S1-N1 3,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,4,Rock,NA,,,,,NA,NA,NA,S1-N1 4,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,5,Bare,NA,,,,,NA,NA,NA,S1-N1 5,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,6,Bare,NA,,,,,NA,NA,NA,S1-N1 6,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,7,Rock,Enneapogon,FALSE,Poaceae,Grass,0.17,Enneapogon,NA,Genus,S1-N1 7,,
